region;Year;Medal;Season;medal_count;key;
Germany;1988;Silver;Winter;14;Germany|1988|Silver;
Germany;1992;Bronze;Summer;28;Germany|1992|Bronze;
Germany;1992;Bronze;Winter;6;Germany|1992|Bronze;
Germany;1992;Gold;Summer;33;Germany|1992|Gold;
Germany;1992;Gold;Winter;10;Germany|1992|Gold;
Germany;1992;Silver;Summer;21;Germany|1992|Silver;
Germany;1992;Silver;Winter;10;Germany|1992|Silver;
Germany;1994;Bronze;Winter;8;Germany|1994|Bronze;
Germany;1994;Gold;Winter;9;Germany|1994|Gold;
Germany;1994;Silver;Winter;7;Germany|1994|Silver;
Germany;1996;Bronze;Summer;27;Germany|1996|Bronze;
Germany;1996;Gold;Summer;20;Germany|1996|Gold;
Germany;1996;Silver;Summer;18;Germany|1996|Silver;
Germany;1998;Bronze;Winter;8;Germany|1998|Bronze;
Germany;1998;Gold;Winter;12;Germany|1998|Gold;
Germany;1998;Silver;Winter;9;Germany|1998|Silver;
Germany;2000;Bronze;Summer;26;Germany|2000|Bronze;
Germany;2000;Gold;Summer;13;Germany|2000|Gold;
Germany;2000;Silver;Summer;17;Germany|2000|Silver;
Germany;2002;Bronze;Winter;8;Germany|2002|Bronze;
Germany;2002;Gold;Winter;12;Germany|2002|Gold;
Germany;2002;Silver;Winter;16;Germany|2002|Silver;
Germany;2004;Bronze;Summer;20;Germany|2004|Bronze;
Germany;2004;Gold;Summer;13;Germany|2004|Gold;
Germany;2004;Silver;Summer;16;Germany|2004|Silver;
Germany;2006;Bronze;Winter;6;Germany|2006|Bronze;
Germany;2006;Gold;Winter;11;Germany|2006|Gold;
Germany;2006;Silver;Winter;12;Germany|2006|Silver;
Germany;2008;Bronze;Summer;15;Germany|2008|Bronze;
Germany;2008;Gold;Summer;16;Germany|2008|Gold;
Germany;2008;Silver;Summer;10;Germany|2008|Silver;
Germany;2010;Bronze;Winter;7;Germany|2010|Bronze;
Germany;2010;Gold;Winter;10;Germany|2010|Gold;
Germany;2010;Silver;Winter;13;Germany|2010|Silver;
Germany;2012;Bronze;Summer;14;Germany|2012|Bronze;
Germany;2012;Gold;Summer;11;Germany|2012|Gold;
Germany;2012;Silver;Summer;19;Germany|2012|Silver;
Germany;2014;Bronze;Winter;5;Germany|2014|Bronze;
Germany;2014;Gold;Winter;8;Germany|2014|Gold;
Germany;2014;Silver;Winter;6;Germany|2014|Silver;
Germany;2016;Bronze;Summer;15;Germany|2016|Bronze;
Germany;2016;Gold;Summer;17;Germany|2016|Gold;
Germany;2016;Silver;Summer;10;Germany|2016|Silver;
Ghana;1960;Silver;Summer;1;Ghana|1960|Silver;
Ghana;1964;Bronze;Summer;1;Ghana|1964|Bronze;
Ghana;1972;Bronze;Summer;1;Ghana|1972|Bronze;
Ghana;1992;Bronze;Summer;1;Ghana|1992|Bronze;
Greece;1896;Bronze;Summer;17;Greece|1896|Bronze;
Greece;1896;Gold;Summer;10;Greece|1896|Gold;
Greece;1896;Silver;Summer;17;Greece|1896|Silver;
Greece;1904;Bronze;Summer;1;Greece|1904|Bronze;
Greece;1904;Gold;Summer;1;Greece|1904|Gold;
Greece;1906;Bronze;Summer;13;Greece|1906|Bronze;
Greece;1906;Gold;Summer;8;Greece|1906|Gold;
Greece;1906;Silver;Summer;14;Greece|1906|Silver;
Greece;1908;Bronze;Summer;1;Greece|1908|Bronze;
Greece;1908;Silver;Summer;3;Greece|1908|Silver;
Greece;1912;Bronze;Summer;1;Greece|1912|Bronze;
Greece;1912;Gold;Summer;1;Greece|1912|Gold;
Greece;1920;Silver;Summer;1;Greece|1920|Silver;
Greece;1924;Gold;Summer;1;Greece|1924|Gold;
Greece;1956;Bronze;Summer;1;Greece|1956|Bronze;
Greece;1960;Gold;Summer;1;Greece|1960|Gold;
Greece;1968;Bronze;Summer;1;Greece|1968|Bronze;
Greece;1972;Silver;Summer;2;Greece|1972|Silver;
Greece;1980;Bronze;Summer;2;Greece|1980|Bronze;
Greece;1980;Gold;Summer;1;Greece|1980|Gold;
Greece;1984;Bronze;Summer;1;Greece|1984|Bronze;
Greece;1984;Silver;Summer;1;Greece|1984|Silver;
Greece;1988;Bronze;Summer;1;Greece|1988|Bronze;
Greece;1992;Gold;Summer;2;Greece|1992|Gold;
Greece;1996;Gold;Summer;4;Greece|1996|Gold;
Greece;1996;Silver;Summer;4;Greece|1996|Silver;
Greece;2000;Bronze;Summer;3;Greece|2000|Bronze;
Greece;2000;Gold;Summer;4;Greece|2000|Gold;
Greece;2000;Silver;Summer;6;Greece|2000|Silver;
Greece;2004;Bronze;Summer;4;Greece|2004|Bronze;
Greece;2004;Gold;Summer;6;Greece|2004|Gold;
Greece;2004;Silver;Summer;6;Greece|2004|Silver;
Greece;2008;Bronze;Summer;2;Greece|2008|Bronze;
Greece;2008;Silver;Summer;2;Greece|2008|Silver;
Greece;2012;Bronze;Summer;2;Greece|2012|Bronze;
Greece;2016;Bronze;Summer;2;Greece|2016|Bronze;
Greece;2016;Gold;Summer;3;Greece|2016|Gold;
Greece;2016;Silver;Summer;1;Greece|2016|Silver;
Grenada;2012;Gold;Summer;1;Grenada|2012|Gold;
Grenada;2016;Silver;Summer;1;Grenada|2016|Silver;
Guatemala;2012;Silver;Summer;1;Guatemala|2012|Silver;
Guyana;1980;Bronze;Summer;1;Guyana|1980|Bronze;
Haiti;1900;Gold;Summer;1;Haiti|1900|Gold;
Haiti;1924;Bronze;Summer;1;Haiti|1924|Bronze;
Haiti;1928;Silver;Summer;1;Haiti|1928|Silver;
Hungary;1896;Bronze;Summer;3;Hungary|1896|Bronze;
Hungary;1896;Gold;Summer;2;Hungary|1896|Gold;
Hungary;1896;Silver;Summer;1;Hungary|1896|Silver;
Hungary;1900;Bronze;Summer;2;Hungary|1900|Bronze;
Hungary;1900;Gold;Summer;1;Hungary|1900|Gold;
Hungary;1900;Silver;Summer;2;Hungary|1900|Silver;
Hungary;1904;Bronze;Summer;1;Hungary|1904|Bronze;
Hungary;1904;Gold;Summer;2;Hungary|1904|Gold;
Hungary;1904;Silver;Summer;1;Hungary|1904|Silver;
Hungary;1906;Bronze;Summer;3;Hungary|1906|Bronze;
Hungary;1906;Gold;Summer;2;Hungary|1906|Gold;
Hungary;1906;Silver;Summer;5;Hungary|1906|Silver;
Hungary;1908;Bronze;Summer;2;Hungary|1908|Bronze;
Hungary;1908;Gold;Summer;3;Hungary|1908|Gold;
Hungary;1908;Silver;Summer;4;Hungary|1908|Silver;
Hungary;1912;Bronze;Summer;3;Hungary|1912|Bronze;
Hungary;1912;Gold;Summer;3;Hungary|1912|Gold;
Hungary;1912;Silver;Summer;2;Hungary|1912|Silver;
Hungary;1924;Bronze;Summer;4;Hungary|1924|Bronze;
Hungary;1924;Gold;Summer;2;Hungary|1924|Gold;
Hungary;1924;Silver;Summer;4;Hungary|1924|Silver;
Hungary;1928;Gold;Summer;5;Hungary|1928|Gold;
Hungary;1928;Silver;Summer;5;Hungary|1928|Silver;
Hungary;1932;Bronze;Summer;5;Hungary|1932|Bronze;
Hungary;1932;Bronze;Winter;1;Hungary|1932|Bronze;
Hungary;1932;Gold;Summer;6;Hungary|1932|Gold;
Hungary;1932;Silver;Summer;5;Hungary|1932|Silver;
Hungary;1936;Bronze;Summer;5;Hungary|1936|Bronze;
Hungary;1936;Bronze;Winter;1;Hungary|1936|Bronze;
Hungary;1936;Gold;Summer;10;Hungary|1936|Gold;
Hungary;1936;Silver;Summer;1;Hungary|1936|Silver;
Hungary;1948;Bronze;Summer;12;Hungary|1948|Bronze;
Hungary;1948;Gold;Summer;10;Hungary|1948|Gold;
Hungary;1948;Silver;Summer;5;Hungary|1948|Silver;
Hungary;1948;Silver;Winter;1;Hungary|1948|Silver;
Hungary;1952;Bronze;Summer;16;Hungary|1952|Bronze;
Hungary;1952;Bronze;Winter;1;Hungary|1952|Bronze;
Hungary;1952;Gold;Summer;16;Hungary|1952|Gold;
Hungary;1952;Silver;Summer;10;Hungary|1952|Silver;
Hungary;1956;Bronze;Summer;7;Hungary|1956|Bronze;
Hungary;1956;Bronze;Winter;1;Hungary|1956|Bronze;
Hungary;1956;Gold;Summer;9;Hungary|1956|Gold;
Hungary;1956;Silver;Summer;10;Hungary|1956|Silver;
Hungary;1960;Bronze;Summer;7;Hungary|1960|Bronze;
Hungary;1960;Gold;Summer;6;Hungary|1960|Gold;
Hungary;1960;Silver;Summer;8;Hungary|1960|Silver;
Hungary;1964;Bronze;Summer;5;Hungary|1964|Bronze;
Hungary;1964;Gold;Summer;10;Hungary|1964|Gold;
Hungary;1964;Silver;Summer;7;Hungary|1964|Silver;
Hungary;1968;Bronze;Summer;12;Hungary|1968|Bronze;
Hungary;1968;Gold;Summer;10;Hungary|1968|Gold;
Hungary;1968;Silver;Summer;10;Hungary|1968|Silver;
Hungary;1972;Bronze;Summer;16;Hungary|1972|Bronze;
Hungary;1972;Gold;Summer;6;Hungary|1972|Gold;
Hungary;1972;Silver;Summer;13;Hungary|1972|Silver;
Hungary;1976;Bronze;Summer;13;Hungary|1976|Bronze;
Hungary;1976;Gold;Summer;4;Hungary|1976|Gold;
Hungary;1976;Silver;Summer;5;Hungary|1976|Silver;
Hungary;1980;Bronze;Summer;15;Hungary|1980|Bronze;
Hungary;1980;Gold;Summer;7;Hungary|1980|Gold;
Hungary;1980;Silver;Summer;10;Hungary|1980|Silver;
Hungary;1980;Silver;Winter;1;Hungary|1980|Silver;
Hungary;1988;Bronze;Summer;6;Hungary|1988|Bronze;
Hungary;1988;Gold;Summer;11;Hungary|1988|Gold;
Hungary;1988;Silver;Summer;6;Hungary|1988|Silver;
Hungary;1992;Bronze;Summer;7;Hungary|1992|Bronze;
Hungary;1992;Gold;Summer;11;Hungary|1992|Gold;
Hungary;1992;Silver;Summer;12;Hungary|1992|Silver;
Hungary;1996;Bronze;Summer;10;Hungary|1996|Bronze;
Hungary;1996;Gold;Summer;7;Hungary|1996|Gold;
Hungary;1996;Silver;Summer;4;Hungary|1996|Silver;
Hungary;2000;Bronze;Summer;3;Hungary|2000|Bronze;
Hungary;2000;Gold;Summer;8;Hungary|2000|Gold;
Hungary;2000;Silver;Summer;6;Hungary|2000|Silver;
Hungary;2004;Bronze;Summer;3;Hungary|2004|Bronze;
Hungary;2004;Gold;Summer;8;Hungary|2004|Gold;
Hungary;2004;Silver;Summer;6;Hungary|2004|Silver;
Hungary;2008;Bronze;Summer;2;Hungary|2008|Bronze;
Hungary;2008;Gold;Summer;3;Hungary|2008|Gold;
Hungary;2008;Silver;Summer;5;Hungary|2008|Silver;
Hungary;2012;Bronze;Summer;6;Hungary|2012|Bronze;
Hungary;2012;Gold;Summer;8;Hungary|2012|Gold;
Hungary;2012;Silver;Summer;4;Hungary|2012|Silver;
Hungary;2016;Bronze;Summer;4;Hungary|2016|Bronze;
Hungary;2016;Gold;Summer;8;Hungary|2016|Gold;
Hungary;2016;Silver;Summer;3;Hungary|2016|Silver;
Iceland;1956;Silver;Summer;1;Iceland|1956|Silver;
Iceland;1984;Bronze;Summer;1;Iceland|1984|Bronze;
Iceland;2000;Bronze;Summer;1;Iceland|2000|Bronze;
Iceland;2008;Silver;Summer;1;Iceland|2008|Silver;
India;1900;Silver;Summer;2;India|1900|Silver;
India;1924;Gold;Winter;1;India|1924|Gold;
India;1928;Gold;Summer;1;India|1928|Gold;
India;1932;Gold;Summer;1;India|1932|Gold;
India;1936;Gold;Summer;1;India|1936|Gold;
India;1948;Gold;Summer;1;India|1948|Gold;
India;1952;Bronze;Summer;1;India|1952|Bronze;
India;1952;Gold;Summer;1;India|1952|Gold;
India;1956;Gold;Summer;1;India|1956|Gold;
India;1960;Silver;Summer;1;India|1960|Silver;
India;1964;Gold;Summer;1;India|1964|Gold;
India;1968;Bronze;Summer;1;India|1968|Bronze;
India;1972;Bronze;Summer;1;India|1972|Bronze;
India;1980;Gold;Summer;1;India|1980|Gold;
India;1996;Bronze;Summer;1;India|1996|Bronze;
India;2000;Bronze;Summer;1;India|2000|Bronze;
India;2004;Silver;Summer;1;India|2004|Silver;
India;2008;Bronze;Summer;2;India|2008|Bronze;
India;2008;Gold;Summer;1;India|2008|Gold;
India;2012;Bronze;Summer;4;India|2012|Bronze;
India;2012;Silver;Summer;2;India|2012|Silver;
India;2016;Bronze;Summer;1;India|2016|Bronze;
India;2016;Silver;Summer;1;India|2016|Silver;
Individual Olympic Athletes;1992;Bronze;Summer;2;Individual Olympic Athletes|1992|Bronze;
Individual Olympic Athletes;1992;Silver;Summer;1;Individual Olympic Athletes|1992|Silver;
Individual Olympic Athletes;2016;Bronze;Summer;1;Individual Olympic Athletes|2016|Bronze;
Individual Olympic Athletes;2016;Gold;Summer;1;Individual Olympic Athletes|2016|Gold;
Indonesia;1988;Silver;Summer;1;Indonesia|1988|Silver;
Indonesia;1992;Bronze;Summer;1;Indonesia|1992|Bronze;
Indonesia;1992;Gold;Summer;2;Indonesia|1992|Gold;
Indonesia;1992;Silver;Summer;2;Indonesia|1992|Silver;
Indonesia;1996;Bronze;Summer;2;Indonesia|1996|Bronze;
Indonesia;1996;Gold;Summer;1;Indonesia|1996|Gold;
Indonesia;1996;Silver;Summer;1;Indonesia|1996|Silver;
Indonesia;2000;Bronze;Summer;2;Indonesia|2000|Bronze;
Indonesia;2000;Gold;Summer;1;Indonesia|2000|Gold;
Indonesia;2000;Silver;Summer;3;Indonesia|2000|Silver;
Indonesia;2004;Bronze;Summer;2;Indonesia|2004|Bronze;
Indonesia;2004;Gold;Summer;1;Indonesia|2004|Gold;
Indonesia;2004;Silver;Summer;1;Indonesia|2004|Silver;
Indonesia;2008;Bronze;Summer;3;Indonesia|2008|Bronze;
Indonesia;2008;Gold;Summer;1;Indonesia|2008|Gold;
Indonesia;2008;Silver;Summer;1;Indonesia|2008|Silver;
Indonesia;2012;Bronze;Summer;1;Indonesia|2012|Bronze;
Indonesia;2012;Silver;Summer;1;Indonesia|2012|Silver;
Indonesia;2016;Gold;Summer;1;Indonesia|2016|Gold;
Indonesia;2016;Silver;Summer;2;Indonesia|2016|Silver;
Iran;1948;Bronze;Summer;1;Iran|1948|Bronze;
Iran;1952;Bronze;Summer;4;Iran|1952|Bronze;
Iran;1952;Silver;Summer;3;Iran|1952|Silver;
Iran;1956;Bronze;Summer;1;Iran|1956|Bronze;
Iran;1956;Gold;Summer;2;Iran|1956|Gold;
Iran;1956;Silver;Summer;2;Iran|1956|Silver;
Iran;1960;Bronze;Summer;3;Iran|1960|Bronze;
Iran;1960;Silver;Summer;1;Iran|1960|Silver;
Iran;1964;Bronze;Summer;2;Iran|1964|Bronze;
Iran;1968;Bronze;Summer;2;Iran|1968|Bronze;
Iran;1968;Gold;Summer;2;Iran|1968|Gold;
Iran;1968;Silver;Summer;1;Iran|1968|Silver;
Iran;1972;Bronze;Summer;1;Iran|1972|Bronze;
Iran;1972;Silver;Summer;2;Iran|1972|Silver;
Iran;1976;Bronze;Summer;1;Iran|1976|Bronze;
Iran;1976;Silver;Summer;1;Iran|1976|Silver;
Iran;1988;Silver;Summer;1;Iran|1988|Silver;
Iran;1992;Bronze;Summer;2;Iran|1992|Bronze;
Iran;1992;Silver;Summer;1;Iran|1992|Silver;
Iran;1996;Bronze;Summer;1;Iran|1996|Bronze;
Iran;1996;Gold;Summer;1;Iran|1996|Gold;
Iran;1996;Silver;Summer;1;Iran|1996|Silver;
Iran;2000;Bronze;Summer;1;Iran|2000|Bronze;
Iran;2000;Gold;Summer;3;Iran|2000|Gold;
Iran;2004;Bronze;Summer;2;Iran|2004|Bronze;
Iran;2004;Gold;Summer;2;Iran|2004|Gold;
Iran;2004;Silver;Summer;2;Iran|2004|Silver;
Iran;2008;Bronze;Summer;1;Iran|2008|Bronze;
Iran;2008;Gold;Summer;1;Iran|2008|Gold;
Iran;2012;Bronze;Summer;3;Iran|2012|Bronze;
Iran;2012;Gold;Summer;4;Iran|2012|Gold;
Iran;2012;Silver;Summer;5;Iran|2012|Silver;
Iran;2016;Bronze;Summer;4;Iran|2016|Bronze;
Iran;2016;Gold;Summer;3;Iran|2016|Gold;
Iran;2016;Silver;Summer;1;Iran|2016|Silver;
Iraq;1960;Bronze;Summer;1;Iraq|1960|Bronze;
Ireland;1924;Bronze;Summer;1;Ireland|1924|Bronze;
Ireland;1924;Silver;Summer;1;Ireland|1924|Silver;
Ireland;1928;Gold;Summer;1;Ireland|1928|Gold;
Ireland;1932;Gold;Summer;2;Ireland|1932|Gold;
Ireland;1948;Bronze;Summer;1;Ireland|1948|Bronze;
Ireland;1952;Silver;Summer;1;Ireland|1952|Silver;
Ireland;1956;Bronze;Summer;3;Ireland|1956|Bronze;
Ireland;1956;Gold;Summer;1;Ireland|1956|Gold;
Ireland;1956;Silver;Summer;1;Ireland|1956|Silver;
Ireland;1964;Bronze;Summer;1;Ireland|1964|Bronze;
Ireland;1980;Bronze;Summer;1;Ireland|1980|Bronze;
Ireland;1980;Silver;Summer;1;Ireland|1980|Silver;
Ireland;1984;Silver;Summer;1;Ireland|1984|Silver;
Ireland;1992;Gold;Summer;1;Ireland|1992|Gold;
Ireland;1992;Silver;Summer;1;Ireland|1992|Silver;
Ireland;1996;Bronze;Summer;1;Ireland|1996|Bronze;
Ireland;1996;Gold;Summer;3;Ireland|1996|Gold;
Ireland;2000;Silver;Summer;1;Ireland|2000|Silver;
Ireland;2008;Bronze;Summer;2;Ireland|2008|Bronze;
Ireland;2008;Silver;Summer;1;Ireland|2008|Silver;
Ireland;2012;Bronze;Summer;3;Ireland|2012|Bronze;
Ireland;2012;Gold;Summer;1;Ireland|2012|Gold;
Ireland;2012;Silver;Summer;1;Ireland|2012|Silver;
Ireland;2016;Silver;Summer;2;Ireland|2016|Silver;
Israel;1992;Bronze;Summer;1;Israel|1992|Bronze;
Israel;1992;Silver;Summer;1;Israel|1992|Silver;
Israel;1996;Bronze;Summer;1;Israel|1996|Bronze;
Israel;2000;Bronze;Summer;1;Israel|2000|Bronze;
Israel;2004;Bronze;Summer;1;Israel|2004|Bronze;
Israel;2004;Gold;Summer;1;Israel|2004|Gold;
Israel;2008;Bronze;Summer;1;Israel|2008|Bronze;
Israel;2016;Bronze;Summer;2;Israel|2016|Bronze;
Italy;1900;Gold;Summer;3;Italy|1900|Gold;
Italy;1900;Silver;Summer;2;Italy|1900|Silver;
Italy;1906;Bronze;Summer;3;Italy|1906|Bronze;
Italy;1906;Gold;Summer;7;Italy|1906|Gold;
Italy;1906;Silver;Summer;6;Italy|1906|Silver;
Italy;1908;Gold;Summer;2;Italy|1908|Gold;
Italy;1908;Silver;Summer;2;Italy|1908|Silver;
Italy;1912;Bronze;Summer;2;Italy|1912|Bronze;
Italy;1912;Gold;Summer;5;Italy|1912|Gold;
Italy;1912;Silver;Summer;1;Italy|1912|Silver;
Italy;1920;Bronze;Summer;5;Italy|1920|Bronze;
Italy;1920;Gold;Summer;14;Italy|1920|Gold;
Italy;1920;Silver;Summer;6;Italy|1920|Silver;
Italy;1924;Bronze;Summer;5;Italy|1924|Bronze;
Italy;1924;Gold;Summer;8;Italy|1924|Gold;
Italy;1924;Silver;Summer;3;Italy|1924|Silver;
Italy;1928;Bronze;Summer;7;Italy|1928|Bronze;
Italy;1928;Gold;Summer;7;Italy|1928|Gold;
Italy;1928;Silver;Summer;6;Italy|1928|Silver;
Italy;1932;Bronze;Summer;12;Italy|1932|Bronze;
Italy;1932;Gold;Summer;12;Italy|1932|Gold;
Italy;1932;Silver;Summer;12;Italy|1932|Silver;
Italy;1936;Bronze;Summer;5;Italy|1936|Bronze;
Italy;1936;Gold;Summer;9;Italy|1936|Gold;
Italy;1936;Silver;Summer;13;Italy|1936|Silver;
Italy;1948;Bronze;Summer;10;Italy|1948|Bronze;
Italy;1948;Gold;Summer;9;Italy|1948|Gold;
Italy;1948;Gold;Winter;1;Italy|1948|Gold;
Italy;1948;Silver;Summer;12;Italy|1948|Silver;
Italy;1952;Bronze;Summer;4;Italy|1952|Bronze;
Italy;1952;Bronze;Winter;1;Italy|1952|Bronze;
Italy;1952;Gold;Summer;8;Italy|1952|Gold;
Italy;1952;Gold;Winter;1;Italy|1952|Gold;
Italy;1952;Silver;Summer;9;Italy|1952|Silver;
Italy;1956;Bronze;Summer;9;Italy|1956|Bronze;
Italy;1956;Gold;Summer;8;Italy|1956|Gold;
Italy;1956;Gold;Winter;1;Italy|1956|Gold;
Italy;1956;Silver;Summer;8;Italy|1956|Silver;
Italy;1956;Silver;Winter;2;Italy|1956|Silver;
Italy;1960;Bronze;Summer;13;Italy|1960|Bronze;
Italy;1960;Bronze;Winter;1;Italy|1960|Bronze;
Italy;1960;Gold;Summer;13;Italy|1960|Gold;
Italy;1960;Silver;Summer;10;Italy|1960|Silver;
Italy;1964;Bronze;Summer;7;Italy|1964|Bronze;
Italy;1964;Bronze;Winter;3;Italy|1964|Bronze;
Italy;1964;Gold;Summer;10;Italy|1964|Gold;
Italy;1964;Silver;Summer;10;Italy|1964|Silver;
Italy;1964;Silver;Winter;1;Italy|1964|Silver;
Italy;1968;Bronze;Summer;9;Italy|1968|Bronze;
Italy;1968;Gold;Summer;3;Italy|1968|Gold;
Italy;1968;Gold;Winter;4;Italy|1968|Gold;
Italy;1968;Silver;Summer;4;Italy|1968|Silver;
Italy;1972;Bronze;Summer;10;Italy|1972|Bronze;
Italy;1972;Bronze;Winter;1;Italy|1972|Bronze;
Italy;1972;Gold;Summer;5;Italy|1972|Gold;
Italy;1972;Gold;Winter;2;Italy|1972|Gold;
Italy;1972;Silver;Summer;3;Italy|1972|Silver;
Italy;1972;Silver;Winter;2;Italy|1972|Silver;
Italy;1976;Bronze;Summer;4;Italy|1976|Bronze;
Italy;1976;Bronze;Winter;1;Italy|1976|Bronze;
Italy;1976;Gold;Summer;2;Italy|1976|Gold;
Italy;1976;Gold;Winter;1;Italy|1976|Gold;
Italy;1976;Silver;Summer;7;Italy|1976|Silver;
Italy;1976;Silver;Winter;2;Italy|1976|Silver;
Italy;1980;Bronze;Summer;4;Italy|1980|Bronze;
Italy;1980;Gold;Summer;8;Italy|1980|Gold;
Italy;1980;Silver;Summer;3;Italy|1980|Silver;
Italy;1980;Silver;Winter;2;Italy|1980|Silver;
Italy;1984;Bronze;Summer;12;Italy|1984|Bronze;
Italy;1984;Gold;Summer;14;Italy|1984|Gold;
Italy;1984;Gold;Winter;2;Italy|1984|Gold;
Italy;1984;Silver;Summer;6;Italy|1984|Silver;
Italy;1988;Bronze;Summer;4;Italy|1988|Bronze;
Italy;1988;Bronze;Winter;2;Italy|1988|Bronze;
Italy;1988;Gold;Summer;6;Italy|1988|Gold;
Italy;1988;Gold;Winter;2;Italy|1988|Gold;
Italy;1988;Silver;Summer;4;Italy|1988|Silver;
Italy;1988;Silver;Winter;1;Italy|1988|Silver;
Italy;1992;Bronze;Summer;8;Italy|1992|Bronze;
Italy;1992;Bronze;Winter;4;Italy|1992|Bronze;
Italy;1992;Gold;Summer;6;Italy|1992|Gold;
Italy;1992;Gold;Winter;4;Italy|1992|Gold;
Italy;1992;Silver;Summer;5;Italy|1992|Silver;
Italy;1992;Silver;Winter;6;Italy|1992|Silver;
Italy;1994;Bronze;Winter;8;Italy|1994|Bronze;
Italy;1994;Gold;Winter;7;Italy|1994|Gold;
Italy;1994;Silver;Winter;5;Italy|1994|Silver;
Italy;1996;Bronze;Summer;12;Italy|1996|Bronze;
Italy;1996;Gold;Summer;13;Italy|1996|Gold;
Italy;1996;Silver;Summer;10;Italy|1996|Silver;
Italy;1998;Bronze;Winter;2;Italy|1998|Bronze;
Italy;1998;Gold;Winter;2;Italy|1998|Gold;
Italy;1998;Silver;Winter;6;Italy|1998|Silver;
Italy;2000;Bronze;Summer;13;Italy|2000|Bronze;
Italy;2000;Gold;Summer;13;Italy|2000|Gold;
Italy;2000;Silver;Summer;8;Italy|2000|Silver;
Italy;2002;Bronze;Winter;5;Italy|2002|Bronze;
Italy;2002;Gold;Winter;4;Italy|2002|Gold;
Italy;2002;Silver;Winter;4;Italy|2002|Silver;
Italy;2004;Bronze;Summer;11;Italy|2004|Bronze;
Italy;2004;Gold;Summer;10;Italy|2004|Gold;
Italy;2004;Silver;Summer;11;Italy|2004|Silver;
Italy;2006;Bronze;Winter;6;Italy|2006|Bronze;
Italy;2006;Gold;Winter;5;Italy|2006|Gold;
Italy;2008;Bronze;Summer;10;Italy|2008|Bronze;
Italy;2008;Gold;Summer;8;Italy|2008|Gold;
Italy;2008;Silver;Summer;9;Italy|2008|Silver;
Italy;2010;Bronze;Winter;3;Italy|2010|Bronze;
Italy;2010;Gold;Winter;1;Italy|2010|Gold;
Italy;2010;Silver;Winter;1;Italy|2010|Silver;
Italy;2012;Bronze;Summer;11;Italy|2012|Bronze;
Italy;2012;Gold;Summer;8;Italy|2012|Gold;
Italy;2012;Silver;Summer;9;Italy|2012|Silver;
Italy;2014;Bronze;Winter;6;Italy|2014|Bronze;
Italy;2014;Silver;Winter;2;Italy|2014|Silver;
Italy;2016;Bronze;Summer;8;Italy|2016|Bronze;
Italy;2016;Gold;Summer;8;Italy|2016|Gold;
Italy;2016;Silver;Summer;12;Italy|2016|Silver;
Ivory Coast;1984;Silver;Summer;1;Ivory Coast|1984|Silver;
Ivory Coast;2016;Bronze;Summer;1;Ivory Coast|2016|Bronze;
Ivory Coast;2016;Gold;Summer;1;Ivory Coast|2016|Gold;
Jamaica;1948;Gold;Summer;1;Jamaica|1948|Gold;
Jamaica;1948;Silver;Summer;2;Jamaica|1948|Silver;
Jamaica;1952;Gold;Summer;2;Jamaica|1952|Gold;
Jamaica;1952;Silver;Summer;3;Jamaica|1952|Silver;
Jamaica;1968;Silver;Summer;1;Jamaica|1968|Silver;
Jamaica;1972;Bronze;Summer;1;Jamaica|1972|Bronze;
Jamaica;1976;Gold;Summer;1;Jamaica|1976|Gold;
Jamaica;1976;Silver;Summer;1;Jamaica|1976|Silver;
Jamaica;1980;Bronze;Summer;3;Jamaica|1980|Bronze;
Jamaica;1984;Bronze;Summer;2;Jamaica|1984|Bronze;
Jamaica;1984;Silver;Summer;1;Jamaica|1984|Silver;
Jamaica;1988;Silver;Summer;2;Jamaica|1988|Silver;
Jamaica;1992;Bronze;Summer;1;Jamaica|1992|Bronze;
Jamaica;1992;Silver;Summer;3;Jamaica|1992|Silver;
Jamaica;1996;Bronze;Summer;2;Jamaica|1996|Bronze;
Jamaica;1996;Gold;Summer;1;Jamaica|1996|Gold;
Jamaica;1996;Silver;Summer;3;Jamaica|1996|Silver;
Jamaica;2000;Bronze;Summer;3;Jamaica|2000|Bronze;
Jamaica;2000;Silver;Summer;6;Jamaica|2000|Silver;
Jamaica;2004;Bronze;Summer;2;Jamaica|2004|Bronze;
Jamaica;2004;Gold;Summer;2;Jamaica|2004|Gold;
Jamaica;2004;Silver;Summer;1;Jamaica|2004|Silver;
Jamaica;2008;Bronze;Summer;2;Jamaica|2008|Bronze;
Jamaica;2008;Gold;Summer;5;Jamaica|2008|Gold;
Jamaica;2008;Silver;Summer;2;Jamaica|2008|Silver;
